,id,name,link,year_of_birth,year_of_death,timestamp_of_death,date_of_death,description,pageid,extract_html,canonical,display,thumbnail_source,thumbnail_width,thumbnail_height,median_views_adjusted_bd_1,median_views_adjusted_ad_1,mean_views_adjusted_bd_1,death_views_1,death_views_adjusted_1,std_1,iqr_1,median_views_adjusted_bd_2,median_views_adjusted_ad_2,mean_views_adjusted_bd_2,death_views_2,death_views_adjusted_2,std_2,iqr_2,median_views_adjusted_bd_3,median_views_adjusted_ad_3,mean_views_adjusted_bd_3,death_views_3,death_views_adjusted_3,std_3,iqr_3,median_views_adjusted_bd_7,median_views_adjusted_ad_7,mean_views_adjusted_bd_7,death_views_7,death_views_adjusted_7,std_7,iqr_7,industry,cause,cause_specific,perspective_show,impact_annotation,impact_x,impact_type
20,George_H._W._Bush,George H. W. Bush,https://en.wikipedia.org/wiki/George_H._W._Bush,1924,2018,20181130,30-Nov,President of the United States from 1989 to 1993,11955,"<p><b>George Herbert Walker Bush</b> was an American politician, diplomat, and businessman who served as the 41st president of the United States from 1989 to 1993. A member of the Republican Party, he previously served as the 43rd vice president from 1981 to 1989 under President Ronald Reagan, in the U.S. House of Representatives, as U.S. Ambassador to the United Nations, and as Director of Central Intelligence.</p>",George_H._W._Bush,"<span class=""mw-page-title-main"">George H. W. Bush</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/George_H._W._Bush_presidential_portrait_%28cropped%29.jpg/320px-George_H._W._Bush_presidential_portrait_%28cropped%29.jpg,320,420,8766,9125,14545.003,9089,9516,38308.62319,2242,17671.5,18297,29135.69277,1665316,1729421,65006.21286,4253.25,26525,27386,43635.00901,2363503,2403732,88319.47155,6638.5,62297,64610.5,102421.0638,5919921,5739741,168266.0767,16137,Politics,Illness,Vascular Parkinson's disease,True
21,Penny_Marshall,Penny Marshall,https://en.wikipedia.org/wiki/Penny_Marshall,1943,2018,20181217,17-Dec,"American actress, director and producer (1943-2018)",458216,"<p><b>Carole Penny Marshall</b> was an American actress, director and producer. She is known for her role as Laverne DeFazio on the television sitcom <i>Laverne &amp; Shirley</i> (1976-1983), receiving three nominations for the Golden Globe Award for Best Actress - Television Series Musical or Comedy for her portrayal.</p>",Penny_Marshall,"<span class=""mw-page-title-main"">Penny Marshall</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Penny_Marshall_1976.jpg/320px-Penny_Marshall_1976.jpg,320,420,1390.5,2231,1638.711429,1383,1324,956.1386585,688.5,2928,4481,3277.422857,771651,772287,1515.770872,1278.5,4426,6854,4902.801724,1637447,1661867,1989.137468,1807.75,10749.5,16150.5,11470.98,2023970,2082415,3333.905435,4094,Film/TV,Illness,Cardiopulmonary failure,
22,Karl_Lagerfeld,Karl Lagerfeld,https://en.wikipedia.org/wiki/Karl_Lagerfeld,1933,2019,20190219,19-Feb,German fashion designer (1933-2019),175855,"<p><b>Karl Otto Lagerfeld</b> was a German fashion designer, creative director, artist and photographer.</p>",Karl_Lagerfeld,"<span class=""mw-page-title-main"">Karl Lagerfeld</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Karl_Lagerfeld_2014.jpg/320px-Karl_Lagerfeld_2014.jpg,320,504,1681,2182.5,1997.838164,1223120,1134746,968.6955735,637.5,3411,4411,3995.676329,2012991,1892269,1853.431309,1247.5,5183.5,6669,5993.514493,2269205,2142874,2684.791817,1705,12446,15711.5,13990.32203,2604051,2468626,5631.754919,4004.5,Other,Cancer,Pancreatic cancer,
23,Keith_Flint,Keith Flint,https://en.wikipedia.org/wiki/Keith_Flint,1969,2019,20190304,4-Mar,English dancer and vocalist (1969-2019),1334730,"<p><b>Keith Charles Flint</b> was an English singer and member as well as one of the vocalists of the electronic dance act The Prodigy. Starting out as a dancer, he became the vocalist of the group and performed on the group's two UK number-one singles, ""Firestarter"" and ""Breathe"", both released in 1996. He was also the lead singer of his own band, Flint.</p>",Keith_Flint,"<span class=""mw-page-title-main"">Keith Flint</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Keith_in_2009.jpg/320px-Keith_in_2009.jpg,320,489,574,1532,662.3395785,1131966,1017384,355.508674,190.5,1143,3072,1324.873239,1490530,1359738,651.151656,344,1702,4662,1987.309859,1603941,1469051,934.9271158,445.25,3991,10926,4636.377049,1769460,1632301,1770.791444,1261,"Music,Other",Suicide,Died by suicide,
24,Luke_Perry,Luke Perry,https://en.wikipedia.org/wiki/Luke_Perry,1966,2019,20190304,4-Mar,American actor (1966-2019),220441,"<p><b>Coy Luther</b> ""<b>Luke</b>"" <b>Perry III</b> was an American actor. He became a teen idol for playing Dylan McKay on the Fox television series <i>Beverly Hills, 90210</i> from 1990 to 1995, and again from 1998 to 2000. He also starred as Fred Andrews on the CW series <i>Riverdale.</i> He had guest roles on notable shows such as <i>Criminal Minds</i>, <i>Law &amp; Order: Special Victims Unit</i>, <i>The Simpsons</i>, and <i>Will &amp; Grace</i>, and also starred in several films, including <i>Buffy the Vampire Slayer</i> (1992), <i>8 Seconds</i> (1994), <i>The Fifth Element</i> (1997), and <i>Once Upon a Time in Hollywood</i> (2019), his final feature performance.</p>",Luke_Perry,"<span class=""mw-page-title-main"">Luke Perry</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Luke_Perry_by_Gage_Skidmore_2.jpg/320px-Luke_Perry_by_Gage_Skidmore_2.jpg,320,432,2352,6674,4040.789227,2734952,2458111,18603.39664,719.5,4789,13439,8089.868545,4464950,4109901,37009.52729,1469,7270.5,20429,12134.80282,4869646,4499974,40286.69382,2310.5,16828,47635,28285.52459,5425557,5047542,84406.84052,4994,Film/TV,Stroke,Stroke,
25,Nipsey_Hussle,Nipsey Hussle,https://en.wikipedia.org/wiki/Nipsey_Hussle,1985,2019,20190331,31-Mar,American rapper (1985-2019),25965399,"<p><b>Airmiess Joseph Asghedom</b>, known professionally as <b>Nipsey Hussle</b>, was an American rapper, entrepreneur, and activist. Emerging from the West Coast hip hop scene in the mid-2000s, Hussle independently released his debut mixtape, <i>Slauson Boy Volume 1</i>, to moderate local success, which led to him being signed to Cinematic Music Group and Epic Records.</p>",Nipsey_Hussle,"<span class=""mw-page-title-main"">Nipsey Hussle</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Soundtrack_Beat_Battle_Judging_Panel_March2011_%28cropped%29.jpg/320px-Soundtrack_Beat_Battle_Judging_Panel_March2011_%28cropped%29.jpg,320,429,1837,5388.5,2474.64978,81382,79150,2078.455848,1036.25,3806,10734,4949.299559,3445325,3261435,3977.219554,2165.5,5594,16376,7429.443709,4441653,4247661,5804.582658,3208,13262.5,39798,17371.60938,6028938,5823230,12050.86301,7221.5,Music,Murder,Murder,
26,John_Singleton,John Singleton,https://en.wikipedia.org/wiki/John_Singleton,1968,2019,20190428,28-Apr,American filmmaker (1968-2019),155994,"<p><b>John Daniel Singleton</b> was an American director, screenwriter, and producer. He made his feature film debut writing and directing <i>Boyz n the Hood</i> (1991), for which he was nominated for the Academy Award for Best Director, becoming, at age 24, the first African American and youngest person to have ever been nominated for that award.</p>",John_Singleton,"<span class=""mw-page-title-main"">John Singleton</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/John_Singleton_2013.jpg/320px-John_Singleton_2013.jpg,320,479,689,1632.5,1100.63278,14895,14051,3610.100278,204.75,1387,3303,2201.26556,543717,517218,6509.43639,390,2111.5,4973,3307.075,1009766,971841,9367.502579,519.5,4928,11746,7732.367647,1216815,1177098,17477.02945,1237,Film/TV,Stroke,Stroke,
27,Peter_Mayhew,Peter Mayhew,https://en.wikipedia.org/wiki/Peter_Mayhew,1944,2019,20190430,30-Apr,British-American actor (1944-2019),999975,<p><b>Peter William Mayhew</b> was a British-American actor. He was best known for portraying Chewbacca in the <i>Star Wars</i> film series. He played the character in all of his live-action appearances from the 1977 original to 2015's <i>The Force Awakens</i> before his retirement from the role.</p>,Peter_Mayhew,"<span class=""mw-page-title-main"">Peter Mayhew</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Peter_Mayhew_2015.jpg/320px-Peter_Mayhew_2015.jpg,320,470,772.5,745,1105.27686,500,487,1015.08486,583.5,1588,1515,2210.553719,1106,1079,1953.472255,1141.5,2504,2321.5,3298.236025,112412,110798,2780.811495,1795,6087,5373,7695.884058,869191,873943,5951.364912,3765,Film/TV,Heart failure,Heart attack,
28,Doris_Day,Doris Day,https://en.wikipedia.org/wiki/Doris_Day,1922,2019,20190513,13-May,American actress (1922-2019),8300,"<p><b>Doris Day</b> was an American actress, singer, and activist. She began her career as a big band singer in 1939, achieving commercial success in 1945 with two No. 1 recordings, ""Sentimental Journey"" and ""My Dreams Are Getting Better All the Time"" with Les Brown &amp; His Band of Renown. She left Brown to embark on a solo career and recorded more than 650 songs from 1947 to 1967.</p>",Doris_Day,"<span class=""mw-page-title-main"">Doris Day</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Doris_Day_-_1957.JPG/320px-Doris_Day_-_1957.JPG,320,447,5242,2965,6388.929577,1131388,1076307,4749.575742,2475,10782,6015.5,12734.83065,1704810,1635506,8434.788219,4999.25,16261,9149,19109.81818,1874248,1807019,10029.52612,7773,41691,21960,44722.50704,2100725,2035766,16026.19384,13177,Film/TV,Illness,Pneumonia,
29,Niki_Lauda,Niki Lauda,https://en.wikipedia.org/wiki/Niki_Lauda,1949,2019,20190520,20-May,Austrian Formula One racing driver (1949-2019),40486,"<p><b>Andreas Nikolaus</b> ""<b>Niki</b>"" <b>Lauda</b> was an Austrian Formula One driver and aviation entrepreneur. He was a three-time Formula One World Drivers' Champion, winning in 1975, 1977 and 1984, and is the only driver in Formula One history to have been champion for both Ferrari and McLaren, two of the sport's most successful constructors.</p>",Niki_Lauda,"<span class=""mw-page-title-main"">Niki Lauda</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Lauda_at_1982_Dutch_Grand_Prix.jpg/320px-Lauda_at_1982_Dutch_Grand_Prix.jpg,320,440,2417,4253.5,2954.386905,2035,1935,1832.984518,1180.25,4997.5,8633.5,5908.77381,561640,542826,3107.110978,2257,7526,13039.5,8863.160714,736663,713580,4284.866236,3153,19005.5,31467.5,20680.70833,1013081,988070,6801.311053,7135.75,Sport,Illness,Kidney problems,
30,Jos%C3%A9_Antonio_Reyes,José Antonio Reyes,https://en.wikipedia.org/wiki/Jos%C3%A9_Antonio_Reyes,1983,2019,20190601,1-Jun,Spanish footballer (1983-2019),951813,<p><b>José Antonio Reyes Calderón</b> was a Spanish professional footballer who played mainly as a left winger and also as a forward.</p>,José_Antonio_Reyes,"<span class=""mw-page-title-main"">José Antonio Reyes</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Sevillia-Zenit_%282%29.jpg/320px-Sevillia-Zenit_%282%29.jpg,320,624,397,642,486.8120155,732117,785007,331.011151,174,816,1300,973.624031,887493,939669,567.6674868,332.75,1258.5,1939,1460.436047,963286,1014292,825.0130047,509.75,3004,4691,3411.178082,1055134,1108562,1511.884515,995,Sport,Accident,Car accident,
31,Gloria_Vanderbilt,Gloria Vanderbilt,https://en.wikipedia.org/wiki/Gloria_Vanderbilt,1924,2019,20190617,17-Jun,"American artist, author, actress, fashion designer, heiress, and socialite (1924-2019)",186376,"<p><b>Gloria Laura Vanderbilt</b> was an American artist, author, actress, fashion designer, heiress, and socialite.</p>",Gloria_Vanderbilt,"<span class=""mw-page-title-main"">Gloria Vanderbilt</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Gloria_Vanderbilt_1959.JPG/320px-Gloria_Vanderbilt_1959.JPG,320,408,2326.5,2608,2802.81203,636505,609961,2150.838447,753.5,4796.5,5284.5,5605.62406,1119758,1084187,3408.386074,1503,7142,8062.5,8261.514124,1267108,1233946,4111.222392,1964,17099.5,18800.5,19619.68421,1589159,1566221,8994.153063,5180.5,"Film/TV,Other",Cancer,Stomach cancer,
32,Rip_Torn,Rip Torn,https://en.wikipedia.org/wiki/Rip_Torn,1931,2019,20190709,9-Jul,American actor (1931-2019),508593,"<p><b>Elmore Rual</b> ""<b>Rip</b>"" <b>Torn Jr.</b> was an American actor whose career spanned more than 60 years. He was nominated for the Academy Award for Best Supporting Actor for playing Marsh Turner in <i>Cross Creek</i> (1983). Torn's portrayal of Artie the producer on <i>The Larry Sanders Show</i> received six Emmy Award nominations, winning in 1996. He also won an American Comedy Award for Funniest Supporting Male in a Series, and two CableACE Awards for his work on the show, and for his roles as Zed in the <span><i>Men in Black</i> franchise</span> (1997-2002) and Patches O'Houlihan in <i>Dodgeball: A True Underdog Story</i> (2004).</p>",Rip_Torn,"<span class=""mw-page-title-main"">Rip Torn</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Rip_Torn_%2794_crop.jpg/320px-Rip_Torn_%2794_crop.jpg,320,452,2072.5,2333.5,2324.777978,1834,1764,873.1987812,892.25,4231,4768,4649.555957,596326,588523,1485.958309,1732,6470.5,7224,6968.125,712913,704818,1987.407071,2513.25,15448,17023,16262.74684,811684,803763,3678.943705,3985,Film/TV,Brain failure,Alzheimer's disease,
33,Jeffrey_Epstein,Jeffrey Epstein,https://en.wikipedia.org/wiki/Jeffrey_Epstein,1953,2019,20190810,10-Aug,American sex offender and financier (1953-2019),6253522,"<p><b>Jeffrey Edward Epstein</b> was an American sex offender and financier. Epstein, who was born and raised in Brooklyn, New York City, began his professional life by teaching at the Dalton School in Manhattan, despite lacking a college degree. After his dismissal from the school, he entered the banking and finance sector, working at Bear Stearns in various roles; he eventually started his own firm. Epstein developed an elite social circle and procured many women and children which he and his associates sexually abused.</p>",Jeffrey_Epstein,"<span class=""mw-page-title-main"">Jeffrey Epstein</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Epstein_Final_Mugshot.png/320px-Epstein_Final_Mugshot.png,320,427,1409.5,11909.5,9259.47099,1891888,2000508,47734.40941,1386,2775,23655,18518.94198,3277396,3386664,94824.36389,2724,4321,35331,27819.0359,4095664,4205933,125545.2131,5123.5,11015,82606,65309.73494,5517392,5684268,289787.2823,12246.5,"Business,Other",Suicide,Died by suicide,,"Jeffrey Edward Epstein was an American sex offender and financier. After 90 days of his death, many women sued Epstein's estate, accusing him of rape, battery and false imprisonment and seeking unspecified damages.",91,line
34,Peter_Fonda,Peter Fonda,https://en.wikipedia.org/wiki/Peter_Fonda,1940,2019,20190816,16-Aug,American actor (1940-2019),171549,"<p><b>Peter Henry Fonda</b> was an American actor. He was the son of Henry Fonda, younger brother of Jane Fonda, and father of Bridget Fonda. He was a prominent figure in the counterculture of the 1960s. Fonda was nominated for the Academy Award for Best Original Screenplay for <i>Easy Rider</i> (1969), and the Academy Award for Best Actor for <i>Ulee's Gold</i> (1997). For the latter, he won the Golden Globe Award for Best Actor - Motion Picture Drama. Fonda also won the Golden Globe Award for Best Supporting Actor - Series, Miniseries or Television Film for <i>The Passion of Ayn Rand</i> (1999).</p>",Peter_Fonda,"<span class=""mw-page-title-main"">Peter Fonda</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Peter_Fonda_2009.jpg/320px-Peter_Fonda_2009.jpg,320,480,2209.5,2914,2672.430743,182213,193268,3150.898376,858,4467.5,5875,5344.861486,804993,844975,6176.315569,1761.75,6821,8819,8018.959391,950819,984492,7737.618448,2136,16215.5,20858,18735.52381,1094150,1126544,12477.06679,4617.25,Film/TV,Cancer,Lung cancer,
35,Ric_Ocasek,Ric Ocasek,https://en.wikipedia.org/wiki/Ric_Ocasek,1944,2019,20190915,15-Sep,"American singer-songwriter, musician, record producer (1944-2019)",483585,"<p><b>Richard Theodore Otcasek</b>, known as <b>Ric Ocasek</b>, was an American singer-songwriter, musician, and record producer. He was the primary co-lead vocalist, rhythm guitarist, songwriter, and frontman for the rock band the Cars. In addition to his work with the Cars, Ocasek recorded seven solo albums, and his song ""Emotion in Motion"" was a top 20 hit in the United States in 1986. Ocasek also worked as a record producer for artists such as Motion City Soundtrack, Suicide, Bad Brains, Weezer, Nada Surf, Guided by Voices, and No Doubt. In 2018, Ocasek was inducted into the Rock and Roll Hall of Fame as a member of the Cars.</p>",Ric_Ocasek,"<span class=""mw-page-title-main"">Ric Ocasek</span>",https://upload.wikimedia.org/wikipedia/commons/d/d4/Ric-Ocasek_%28cropped%29.jpg,202,247,1018,1678.5,1298.073955,1626,1594,2199.550237,309,2066,3381,2596.14791,1044721,997232,3434.058401,584,3084,5105,3895.84058,1263972,1210998,4706.544449,901,7337,12402,9114.579545,1450135,1398066,9124.246747,1992,Music,Natural causes,Natural causes,
36,Sulli,Sulli,https://en.wikipedia.org/wiki/Sulli,1994,2019,20191014,14-Oct,South Korean singer and actress (1994-2019),24124743,"<p><b>Choi Jin-ri</b>, better known by her stage name <b>Sulli</b>, was a South Korean actress and singer. She first made her debut as a child actress, appearing as a supporting cast member on the SBS historical drama <i>Ballad of Seodong</i> (2005). Following this, she earned a number of guest roles, appearing in the television series <i>Love Needs a Miracle</i> (2005) and <i>Drama City</i> (2007), and the film <i>Vacation</i> (2006). She then subsequently appeared in the independent films <i>Punch Lady</i> (2007) and <i>BA:BO</i> (2008), the former being her first time cast in a substantial dramatic role.</p>",Sulli,"<span class=""mw-page-title-main"">Sulli</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Sulli-2019_%28derived%29.jpg/320px-Sulli-2019_%28derived%29.jpg,320,428,724,2318,773.4608295,766838,682751,258.561041,207,1453,4619,1546.08,1075780,963856,468.3346643,402,2177,6922,2320.382488,1203418,1080518,686.308244,574,5205,16326,5414.225806,1421567,1286472,1388.285681,1163,"Music,Film/TV",Suicide,Died by suicide,True
37,Abu_Bakr_al-Baghdadi,Abu Bakr al-Baghdadi,https://en.wikipedia.org/wiki/Abu_Bakr_al-Baghdadi,1971,2019,20191027,27-Oct,Leader of the Islamic State from 2013 to 2019,33348100,"<p><b>Abu Bakr al-Baghdadi</b>, was an Iraqi militant and the first caliph of the Islamic State from 2014 until his death in 2019.</p>",Abu_Bakr_al-Baghdadi,"<span class=""mw-page-title-main"">Abu Bakr al-Baghdadi</span>",https://upload.wikimedia.org/wikipedia/commons/1/1a/Mugshot_of_Abu_Bakr_al-Baghdadi%2C_2004.jpg,292,350,2386,2127.5,2857.762048,538798,530836,1942.694171,807.75,4788.5,4325.5,5715.524096,993172,956337,3416.525833,1608,7190,6526,8566.936652,1256805,1215010,4614.521312,2296,17037,15452,19970.34043,1574381,1522855,9623.522343,5188,Politics,Suicide,Died by suicide,
38,John_Witherspoon_(actor),John Witherspoon,https://en.wikipedia.org/wiki/John_Witherspoon_(actor),1942,2019,20191029,29-Oct,American actor (1942-2019),1807741,"<p><b>John Weatherspoon</b>, better known as <b>John Witherspoon</b>, was an American actor and comedian who performed in various television shows and films.</p>",John_Witherspoon_(actor),"<span class=""mw-page-title-main"">John Witherspoon (actor)</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/JohnWithersppon2019_%28Cropped%29.png/320px-JohnWithersppon2019_%28Cropped%29.png,320,439,767,1206.5,971.5315315,709,695,1214.617385,314,1569,2425,1943.063063,715099,689529,2157.733258,536,2352,3628.5,2914.594595,906346,872150,2806.686623,689.75,5505,8468,6803.905263,1076448,1036933,5352.585365,1363.5,Film/TV,Heart failure,Heart attack,
39,Juice_Wrld,Juice Wrld,https://en.wikipedia.org/wiki/Juice_Wrld,1998,2019,20191208,8-Dec,"American rapper, singer, and songwriter (1998-2019)",56848560,"<p><b>Jarad Anthony Higgins</b>, known professionally as <b>Juice Wrld</b>, was an American rapper and singer-songwriter. He was a leading figure in the emo rap and SoundCloud rap genres which garnered mainstream attention during the mid-late 2010s. His stage name was derived from the film <i>Juice</i> (1992) and he stated it represents ""taking over the world"".</p>",Juice_Wrld,"<span class=""mw-page-title-main"">Juice Wrld</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Juice_WRLD_-_Les_Ardentes_2019_%28cropped%29.jpg/320px-Juice_WRLD_-_Les_Ardentes_2019_%28cropped%29.jpg,320,539,3728,10504.5,3829.905213,2049245,1939243,2992.400714,2350,7553,20909,7671.85443,2839260,2675179,5636.872297,4625.75,11451,31522,11489.71564,3171793,2997068,8120.487684,7052,26576.5,73772,26936.37778,3662759,3489428,17691.89645,14779.75,Music,Drug overdose,Drug overdose,
40,Qasem_Soleimani,Qasem Soleimani,https://en.wikipedia.org/wiki/Qasem_Soleimani,1957,2020,20200103,3-Jan,Iranian military officer and commander of the IRGC Quds Force (1957-2020),16805217,"<p><b>Qasem Soleimani</b> was an Iranian military officer who served in the Islamic Revolutionary Guard Corps (IRGC). From 1998 until his assassination in 2020, he was the commander of the Quds Force, an IRGC division primarily responsible for extraterritorial and clandestine military operations. In his later years, he was considered by some analysts to be the right-hand man of the Supreme Leader of Iran, Ali Khamenei, as well as the second-most powerful person in Iran behind him.</p>",Qasem_Soleimani,"<span class=""mw-page-title-main"">Qasem Soleimani</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Qasem_Soleimani_with_Zolfaghar_Order.jpg/320px-Qasem_Soleimani_with_Zolfaghar_Order.jpg,320,480,319,1476.5,423.6762295,1485796,1391724,372.305525,181.5,647.5,2975,847.352459,2136312,2003172,696.0099659,361.75,987,4511,1271.028689,2622559,2430323,925.9641862,544.25,2409,10831,2929.846154,4152122,3808763,1545.726654,1479,Politics,Murder,Murder,
41,Kobe_Bryant,Kobe Bryant,https://en.wikipedia.org/wiki/Kobe_Bryant,1978,2020,20200126,26-Jan,American basketball player (1978-2020),246185,"<p><b>Kobe Bean Bryant</b> was an American professional basketball player. A shooting guard, he spent his entire 20-year career with the Los Angeles Lakers in the National Basketball Association (NBA). Widely regarded as one of the greatest basketball players and scorers of all time, Bryant won five NBA championships, was an 18-time All-Star, a 15-time member of the All-NBA Team, a 12-time member of the All-Defensive Team, the 2008 NBA Most Valuable Player (MVP), and a two-time NBA Finals MVP. Bryant also led the NBA in scoring twice, and ranks fourth in league all-time regular season and postseason scoring. He was posthumously voted into the Naismith Memorial Basketball Hall of Fame in 2020 and named to the NBA 75th Anniversary Team in 2021.</p>",Kobe_Bryant,"<span class=""mw-page-title-main"">Kobe Bryant</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Kobe_Bryant_2014.jpg/320px-Kobe_Bryant_2014.jpg,320,305,8848,15778,10309.83444,9513452,8453344,8117.986987,3711,18142,31205,20627.56764,17558796,15259435,13702.65272,7077,27230,47325,30950.06773,19844957,17348392,18246.43683,11039.5,62920,111319.5,72222.29907,22840307,20258275,33981.64486,25176,Sport,Accident,Helicopter crash,,Kobe Bryant had the highest number of pageviews immediately after death. They remained above normal level after months.,101,line
42,Kirk_Douglas,Kirk Douglas,https://en.wikipedia.org/wiki/Kirk_Douglas,1916,2020,20200205,5-Feb,American actor (1916-2020),69861,"<p><b>Kirk Douglas</b> was an American actor and filmmaker. After an impoverished childhood, he made his film debut in <i>The Strange Love of Martha Ivers</i> (1946) with Barbara Stanwyck. Douglas soon developed into a leading box-office star throughout the 1950s, known for serious dramas, including westerns and war films. During his career, he appeared in more than 90 films and was known for his explosive acting style. He was named by the American Film Institute the 17th-greatest male star of Classic Hollywood cinema.</p>",Kirk_Douglas,"<span class=""mw-page-title-main"">Kirk Douglas</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Studio_publicity_Kirk_Douglas.jpg/320px-Studio_publicity_Kirk_Douglas.jpg,320,400,8396,4978,10683.67974,266088,250591,19375.06565,4197,16678,10190,21361.04712,2038787,1937934,31220.82322,8364.25,25844,15521,32051.03922,2364965,2263509,39123.94565,12827,63568,36417.5,74777.38532,2812224,2666687,61803.30036,26738,Film/TV,Unknown,Unknown,
43,Caroline_Flack,Caroline Flack,https://en.wikipedia.org/wiki/Caroline_Flack,1979,2020,20200215,15-Feb,English radio and television presenter (1979-2020),7218368,"<p><b>Caroline Louise Flack</b> was an English television presenter and actress. In 2014, she won the twelfth series of BBC's <i>Strictly Come Dancing</i>. From 2015 until 2019, she presented ITV's <i>Love Island</i>.</p>",Caroline_Flack,"<span class=""mw-page-title-main"">Caroline Flack</span>",https://upload.wikimedia.org/wikipedia/commons/6/6f/Caroline_Flack_%28cropped%29.jpg,320,441,1406,3888,2629.428387,1146836,1107601,3710.833029,1735,2836,7864,5260.255814,1967721,1840943,6670.396955,3640,4278,11758,7890.383721,2337205,2174188,9303.999694,5309.25,9950.5,28768,18463.43636,2876579,2678459,18414.31217,14743,Film/TV,Suicide,Died by suicide,
44,Pop_Smoke,Pop Smoke,https://en.wikipedia.org/wiki/Pop_Smoke,1999,2020,20200219,19-Feb,American rapper (1999-2020),61526577,"<p><b>Bashar Barakah Jackson</b>, known professionally as <b>Pop Smoke</b>, was an American rapper. Born and raised in Brooklyn, New York City, Pop Smoke began his musical career in late 2018 with his debut single ""MPR "". Pop Smoke rose to fame with the release of his breakout singles ""Welcome to the Party"" and ""Dior"" in 2019. He often collaborated with UK drill artists and producers, who employed more minimal and aggressive instrumentation than American drill artists from Chicago, reintroducing the sound as Brooklyn drill.</p>",Pop_Smoke,"<span class=""mw-page-title-main"">Pop Smoke</span>",https://upload.wikimedia.org/wikipedia/en/a/af/Pop_Smoke_in_2020_%281%29_%282%29_%281%29.jpg,195,254,20,8375,1035.042781,644337,601257,2112.108099,387,39,16967,2080.892473,968677,909849,4205.456695,773,59.5,25432,3121.33871,1080818,1021781,6293.591739,1036,139,60422,7439.423077,1269373,1201705,14246.22586,4161.5,Music,Murder,Murder,,Pop Smoke has had the highest sustained increase. His pageviews spiked on the day when his track "Make it Rain" released on June 12 2020. This is the first new song following the Brooklyn rapper's death.,119,line
45,Kenny_Rogers,Kenny Rogers,https://en.wikipedia.org/wiki/Kenny_Rogers,1938,2020,20200320,20-Mar,American country singer and songwriter (1938-2020),265030,"<p><b>Kenneth Ray Rogers</b> was an American singer, songwriter, and actor. He was inducted into the Country Music Hall of Fame in 2013. Rogers was particularly popular with country audiences but also charted more than 120 hit singles across various genres, topping the country and pop album charts for more than 200 individual weeks in the United States alone. He sold more than 100 million records worldwide during his lifetime, making him one of the best-selling music artists of all time. His fame and career spanned multiple genres: jazz, folk, pop, rock, and country. He remade his career and was one of the most successful cross-over artists of all time.</p>",Kenny_Rogers,"<span class=""mw-page-title-main"">Kenny Rogers</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/KennyRogers_%28cropped%29.jpg/320px-KennyRogers_%28cropped%29.jpg,320,434,2551,3808,2808.033375,4228,4198,1395.342219,751,5176,7726,5611.158416,1481652,1380152,2439.402295,1417.25,7760,11637.5,8416.810409,1979119,1816161,3226.785171,2003,17898,27780.5,19639.77391,2387682,2188495,5546.963098,4153,Music,Natural causes,Natural causes,
46,John_Prine,John Prine,https://en.wikipedia.org/wiki/John_Prine,1946,2020,20200407,7-Apr,American singer-songwriter (1946-2020),292822,"<p><b>John Edward Prine</b> was an American singer-songwriter of country-folk music. He was active as a composer, recording artist, live performer, and occasional actor from the early 1970s until his death. He was known for an often humorous style of original music that has elements of protest and social commentary.</p>",John_Prine,"<span class=""mw-page-title-main"">John Prine</span>",https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/John_Prine_by_Ron_Baker.jpg/320px-John_Prine_by_Ron_Baker.jpg,320,265,1312,1732,2280.792019,12336,10107,10278.62905,577.5,2670,3509,4565.082324,867407,707619,17183.37442,1140,4053,5256,6853.429091,1121835,906302,26154.80452,1593,9659.5,12357,15977.78814,1436898,1145683,37325.9467,3783.25,Music,COVID-19,COVID-19,
